name,majority.protein.x,uniprot.x,species.x,gene.x,uniprot.y,majority.protein.y,species.y,gene.y,CoV.D1.1,CoV.D1.2,CoV.D1.3,CoV.D2.1,CoV.D2.2,CoV.D2.3,Mock1,Mock2,Mock3,ZV1,ZV2,ZV3,DV1,DV2,DV3,FlaviC1,FlaviC2,FlaviC3,rhinovirus,rhino.ctrl,V.Day1.1,V.Day1.2,V.Day1.3,V.Day2.1,V.Day2.2,V.Day2.3,V.Mock1,V.Mock2,V.Mock3,huhcov.d1.enrich.1,huhcov.d1.enrich.2,huhcov.d1.enrich.3,huhcov.d2.enrich.1,huhcov.d2.enrich.2,huhcov.d2.enrich.3,zika.enrich.1,zika.enrich.2,zika.enrich.3,deng.enrich.1,deng.enrich.2,deng.enrich.3,rv.enrich.1,huhcov.d2.enrich.mean,huhcov.d1.enrich.mean,zika.enrich.mean,deng.enrich.mean,vero.d1.enrich.1,vero.d1.enrich.2,vero.d1.enrich.3,vero.d2.enrich.1,vero.d2.enrich.2,vero.d2.enrich.3,vero.d2.enrich.mean,vero.d1.enrich.mean,huh_d2,huh_d1,vero_d2,vero_d1,zika,deng,human_d1d2,monkey_d1d2,sars_sig,huhd1_expanded,huhd2_expanded,verod1_expanded,verod2_expanded,huh_expanded,vero_expanded,sars_expanded,zika_expanded,deng_expanded,rv_expanded,mito,rapms,PPI,vero_crispr_z,vero_crispr_fdr
FDPS,sp|P14324|FPPS_HUMAN,FPPS_HUMAN,HUMAN,FDPS FPS KIAA1293,NA,NA,NA,NA,16.0841608,16.36472587,13.68595534,19.77916467,18.92688665,19.07814559,15.02216939,16.51860706,16.84487736,18.11740975,18.17621212,18.39121002,13.89396379,16.99722359,16.69152544,17.92746549,18.20399793,16.99854636,14.94758984,14.39962435,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04439047068,0.2361745965,-2.442595926,3.650613401,2.798335378,2.949594324,0.4074064915,0.4662088582,0.6812067624,-3.816039468,-0.7127796629,-1.018477816,0.5479654903,3.132847701,-0.7502705999,0.5182740373,-1.849098982,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.183327685,0.003487537
FDX1,sp|P10109|ADX_HUMAN,ADX_HUMAN,HUMAN,FDX1 ADX,NA,NA,NA,NA,15.03599777,15.03743903,12.44285312,12.87098613,13.01411735,14.49859974,15.2700162,14.17839265,15.19397145,15.04725011,17.71538559,15.02389119,14.92148569,14.57993054,14.76803409,19.15449675,18.98940004,19.07684169,14.27651544,13.56750439,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1552043383,0.1566455948,-2.437940308,-2.009807305,-1.866676086,-0.382193694,-4.026329382,-1.358193903,-4.049688306,-4.152093804,-4.493648956,-4.305545407,0.709011046,-1.419559028,-0.7086967916,-3.144737197,-4.317096055,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.207840455,0.999999945
FDXR,sp|P22570|ADRO_HUMAN,ADRO_HUMAN,HUMAN,FDXR ADXR,A0A0D9QX70_CHLSB,tr|A0A0D9QX70|A0A0D9QX70_CHLSB,CHLSB,FDXR,14.62409949,18.47191332,14.11422098,14.61748449,14.64409787,17.16741815,19.68551534,18.53469044,18.66806088,14.5718541,15.70306281,15.3382174,14.53287326,14.9761454,14.37627041,13.41358711,16.69480066,13.6772551,15.0017771,12.06595261,12.36228441,12.60783887,10.36263832,13.44540289,9.074811262,13.1385278,11.98621836,12.31365562,11.27213678,-4.338656065,-0.4908422385,-4.848534577,-4.345271063,-4.318657685,-1.795337408,-0.02336019223,1.107848527,0.7430031096,-0.06234103156,0.3809311166,-0.2189438817,2.935824488,-3.486422052,-3.22601096,0.6091638147,0.03321540112,0.5049474883,0.750501945,-1.494698602,1.588065972,-2.78252566,1.28119088,0.0289103971,-0.07974972306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,-3.262646319,1.07E-08
FECH,sp|P22830|HEMH_HUMAN,HEMH_HUMAN,HUMAN,FECH,NA,NA,NA,NA,12.72841514,15.36034504,11.84781494,15.55136481,13.07346485,13.95947959,14.1302549,14.26283582,14.17206311,16.48173638,16.63707766,14.83003108,13.44909361,13.25494203,16.66256013,17.22317213,17.39790856,17.45072799,14.63989262,14.02720888,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.459969467,1.171960431,-2.34056967,1.362980198,-1.11491976,-0.2289050259,-0.8755331814,-0.7201918997,-2.527238476,-3.908175949,-4.102327529,-0.6947094268,0.6126837387,0.006385137356,-0.876192902,-1.374321186,-2.901737635,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.691674241,0.729858563
FEN1,sp|P39748|FEN1_HUMAN,FEN1_HUMAN,HUMAN,FEN1 RAD2,A0A0D9R2B2_CHLSB,tr|A0A0D9R2B2|A0A0D9R2B2_CHLSB,CHLSB,FEN1,17.29131462,15.88112738,20.76425609,20.61189293,21.05880563,21.57246709,18.14315399,14.19880884,14.71110522,16.35254351,16.53788571,15.2339364,21.25274627,21.12489876,20.64473647,14.42438116,15.20574668,12.67644727,21.412299,10.75195721,15.10316485,15.16659463,14.28670214,14.72328764,13.74619938,14.16781013,13.30984363,12.88221156,11.40228813,1.606958602,0.1967713628,5.079900071,4.927536912,5.374449617,5.888111075,2.250351806,2.435694009,1.1317447,7.150554565,7.022707063,6.54254477,10.66034179,5.396699201,2.294543345,1.939263505,6.905268799,2.571717074,2.635146862,1.755254367,2.191839866,1.214751608,1.636362357,1.68098461,2.320706101,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-1.783698711,0.057747907
FERMT2,NA,NA,NA,NA,A0A0D9RR39_CHLSB,tr|A0A0D9RR39|A0A0D9RR39_CHLSB,CHLSB,FERMT2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.21314725,11.07427904,10.39177979,11.44632023,13.35383602,8.739424691,11.88556432,13.43709415,12.83697853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.506731745,-1.645599959,-2.328099207,-1.273558766,0.6339570248,-3.980454307,-1.540018683,-2.160143637,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,-0.170683192,0.999999945
FES,NA,NA,NA,NA,A0A0D9RWV5_CHLSB,tr|A0A0D9RWV5|A0A0D9RWV5_CHLSB,CHLSB,FES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.44912234,11.06989007,11.68355732,10.36443366,14.45082462,11.32554682,12.04994683,11.26641125,11.8126043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2605317834,-0.6397640602,-0.02609681088,-1.345220471,2.741170497,-0.3841073103,0.3372809056,-0.3087975515,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,1.107297641,0.809671807
FGB,sp|P02675|FIBB_HUMAN,FIBB_HUMAN,HUMAN,FGB,NA,NA,NA,NA,15.50591388,15.25645578,14.44985177,15.18577093,14.13848549,14.51734233,15.62928354,14.75831386,15.20941418,14.45484829,14.74520018,16.46603231,15.26565752,16.4659649,14.16031363,13.91626943,16.29247764,14.85468691,14.35349934,15.25426081,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3069100149,0.05745191789,-0.7491520872,-0.01323292836,-1.060518372,-0.6816615354,-0.5662963752,-0.2759444774,1.444887651,0.244512862,1.444820242,-0.860831034,-0.9007614772,-0.5851376118,-0.1282633848,0.200882266,0.2761673565,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.455807444,0.999999945
FGG,sp|P02679|FIBG_HUMAN,FIBG_HUMAN,HUMAN,FGG PRO2061,NA,NA,NA,NA,14.09113924,14.09293055,14.6087293,15.91652815,14.03831276,15.10933814,13.86458165,15.07002817,13.10473873,13.95164827,14.48918189,15.05587237,13.47539043,16.18241375,15.49037164,15.35262449,15.70064494,14.75595991,15.47213997,14.11224224,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0780230564,0.07981437333,0.5956131141,1.903411973,0.02519658038,1.096221962,-1.318094844,-0.7805612237,-0.2138707452,-1.794352687,0.9126706364,0.2206285187,1.359897728,1.008276838,0.2511501813,-0.7708422711,-0.2203511772,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.778793329,0.999999945
FH,sp|P07954|FUMH_HUMAN,FUMH_HUMAN,HUMAN,FH,A0A0D9RAY1_CHLSB,tr|A0A0D9RAY1|A0A0D9RAY1_CHLSB,CHLSB,FH,19.1160647,21.42059763,22.99963742,21.69017023,21.4028601,22.76945128,23.82191798,24.57427014,24.196105,22.6867339,23.0189126,22.60964047,20.5489611,20.92179736,20.89814669,24.37019411,23.8200683,24.02504424,17.36760245,22.22278901,12.05888416,12.33586485,12.65360644,13.90020643,12.17944263,13.88817245,14.68140314,15.02872626,15.8429641,-5.081366343,-2.776833406,-1.197793624,-2.507260806,-2.794570942,-1.427979762,-1.385034986,-1.052856287,-1.462128408,-3.522807786,-3.14997152,-3.173622188,-4.85518656,-2.243270503,-3.018664458,-1.300006561,-3.282133831,-3.125480341,-2.848499656,-2.53075806,-1.284158076,-3.004921877,-1.296192054,-1.861757336,-2.834912686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.968588386,0.012264427
FIP1L1,sp|Q6UN15|FIP1_HUMAN,FIP1_HUMAN,HUMAN,FIP1L1 FIP1 RHE,NA,NA,NA,NA,14.50688836,14.69181145,15.63797635,16.15030486,14.69575283,15.41354479,13.87556412,14.01338926,14.8313214,15.77857644,14.65051516,17.44248999,19.19376116,19.27312173,19.30863678,13.72590334,15.24297671,14.88475476,18.00788138,13.64733414,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2667967637,0.4517198507,1.39788475,1.910213266,0.4556612346,1.17345319,1.160698176,0.03263689381,2.824611723,4.575882889,4.65524346,4.690758508,4.360547235,1.179775897,0.7054671214,1.339315598,4.640628285,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.080115023,0.835477245
FKBP11,sp|Q9NYL4|FKB11_HUMAN,FKB11_HUMAN,HUMAN,FKBP11 FKBP19 UNQ336/PRO535,NA,NA,NA,NA,15.6884787,15.35155549,12.74460581,19.85047378,16.48965984,18.92810194,18.55517327,18.61891598,13.69046601,19.30547843,19.41534566,19.65142664,18.43208511,18.68277518,19.08607401,13.75136228,14.64599392,14.46491702,13.30911842,13.66002371,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.266373058,-1.60329626,-4.210245942,2.895622022,-0.4651919169,1.973250187,5.018054024,5.127921251,5.364002235,4.144660705,4.39535077,4.798649601,-0.3509052827,1.467893431,-2.359971753,5.169992503,4.446220359,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.567574921,0.999999945
FKBP1A,sp|P62942|FKB1A_HUMAN,FKB1A_HUMAN,HUMAN,FKBP1A FKBP1 FKBP12,NA,NA,NA,NA,13.83620968,15.45726845,18.39803386,18.04899765,15.75229371,13.86752233,12.49530783,13.08369639,11.87458411,17.42505195,17.09908065,16.32187526,16.7205382,18.20146348,17.69873179,16.33692491,16.17297435,16.17492568,15.32316874,13.60007886,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.351680233,2.972739009,5.913504416,5.564468211,3.267764266,1.382992891,1.196776968,0.8708056668,0.09360027731,0.4922632142,1.9731885,1.470456809,1.723089882,3.405075123,3.412641219,0.720394304,1.311969508,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,-0.526343305,0.999999945
FKBP3,sp|Q00688|FKBP3_HUMAN,FKBP3_HUMAN,HUMAN,FKBP3 FKBP25,NA,NA,NA,NA,15.28780985,15.53096879,15.02969042,17.37270458,16.38242858,16.21513481,13.51698155,15.79612326,15.55774033,15.06886588,15.42897507,16.94489504,16.64244662,16.84426442,16.79550702,13.97481816,14.63160439,13.85281656,15.07446066,13.78443031,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33086147,0.5740204042,0.07274204018,2.415756197,1.425480197,1.258186427,0.9157861763,1.275895371,2.791815336,2.489366916,2.691184713,2.642427317,1.290030346,1.699807607,0.3258746381,1.661165628,2.607659648,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,-0.545717747,0.999999945
FKBP4,sp|Q02790|FKBP4_HUMAN,FKBP4_HUMAN,HUMAN,FKBP4 FKBP52,A0A0D9RFW8_CHLSB,tr|A0A0D9RFW8|A0A0D9RFW8_CHLSB,CHLSB,FKBP4,14.18103878,15.06219105,16.49206547,15.55595183,13.63359395,14.22865684,13.50902493,15.28613826,13.76873702,18.4166656,18.72137293,19.27348602,18.05563197,18.59645185,19.45891921,17.36324501,17.90283436,19.06563176,14.7077274,13.06258649,12.94688925,13.72536626,14.06288938,13.86011703,14.4325419,14.00501043,12.03742683,12.43369931,14.31068378,-0.006927960427,0.8742243083,2.30409873,1.367985092,-0.554372791,0.04069010431,0.3060952229,0.6108025495,1.162915645,-0.05493841169,0.4858814729,1.34834883,1.645140907,0.2847674685,1.057131693,0.693271139,0.593097297,0.01961928076,0.7980962874,1.135619405,0.9328470565,1.50527193,1.077740461,1.171953149,0.6511116577,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.986281262,0.981622702
FLAD1,sp|Q8NFF5|FAD1_HUMAN,FAD1_HUMAN,HUMAN,FLAD1 PP591,NA,NA,NA,NA,14.62052828,14.66487393,13.75241163,14.6519642,13.76432313,15.11997828,15.6452937,14.436683,15.0163201,17.28726147,17.73515933,17.3455092,14.64053667,15.88006177,13.71931267,18.08783573,18.38376335,18.62135078,15.23566788,14.26096946,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.412237323,-0.3678916751,-1.280353972,-0.3808014003,-1.268442466,0.08721268202,-1.077055154,-0.6291572869,-1.018807417,-3.723779953,-2.48425485,-4.645003951,0.9746984159,-0.5206770615,-0.6868276567,-0.9083399527,-3.617679585,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.496820403,0.091356215
FLG,sp|P20930|FILA_HUMAN,FILA_HUMAN,HUMAN,FLG,NA,NA,NA,NA,14.76597607,15.22508255,15.24848679,15.2518143,14.54122168,13.81485986,14.82759203,13.5232395,14.69468175,15.45850274,15.73165571,14.50095016,15.662724,21.33139591,14.16059581,15.83001996,20.58233313,14.39010177,15.52617029,14.39656487,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4174716453,0.8765781189,0.899982365,0.9033098678,0.1927172554,-0.5336445672,-1.47564888,-1.202495907,-2.433201462,-1.271427619,4.397244287,-2.773555807,1.129605416,0.187460852,0.7313440431,-1.703782083,0.1174202869,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
FLG2,sp|Q5D862|FILA2_HUMAN,FILA2_HUMAN,HUMAN,FLG2 IFPS,NA,NA,NA,NA,19.51547271,14.12805442,18.65532807,17.02442548,19.96775537,18.13003758,21.31135586,15.32823829,19.94720886,20.47189348,17.92288633,19.6378383,18.26773768,20.28793778,19.5201429,19.78175991,21.38041667,19.17052659,18.27293955,20.93380302,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6532050368,-4.734213248,-0.2069396013,-1.837842189,1.105487703,-0.732230091,0.3609924193,-2.18801473,-0.473062759,-1.843163376,0.177036727,-0.5907581553,-2.660863469,-0.4881948588,-1.429315938,-0.7666950231,-0.7522949348,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.938771255,0.974442175
FLII,NA,NA,NA,NA,A0A0D9R719_CHLSB,tr|A0A0D9R719|A0A0D9R719_CHLSB,CHLSB,FLII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.39086887,13.88025314,10.39723613,15.04336911,13.96199223,13.91503906,12.72400403,10.71431287,12.5941354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6199485697,1.869435701,-1.613581303,3.032551679,1.951174796,1.904221621,2.295982699,-0.121364724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,-1.7824364,0.031997243
FLNA,sp|P21333|FLNA_HUMAN,FLNA_HUMAN,HUMAN,FLNA FLN FLN1,A0A0D9R370_CHLSB,tr|A0A0D9R370|A0A0D9R370_CHLSB,CHLSB,FLNA,18.46821832,20.28511771,17.73687754,19.52812212,18.64572175,21.71313811,17.82189852,17.69452113,19.80719138,19.87234422,19.96211653,19.58679215,21.6042202,21.3373976,21.40150663,17.3836368,17.91666091,17.39121002,20.88569042,17.71692661,18.89823528,18.43420469,19.35597474,21.00812766,20.33068496,20.50978273,18.63332165,18.76247288,18.49852981,0.02701464717,1.843914029,-0.7043261398,1.086918446,0.2045180754,3.271934438,2.308508316,2.398280625,2.022956244,4.04038429,3.773561687,3.837670719,3.168763807,1.521123653,0.3888675121,2.243248395,3.883872232,0.2667938351,-0.197236761,0.7245332939,2.376686217,1.699243515,1.878341287,1.984757007,0.2646967893,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,-0.014111182,0.999999945
FLNB,sp|O75369|FLNB_HUMAN,FLNB_HUMAN,HUMAN,FLNB FLN1L FLN3 TABP TAP,A0A0D9RIF8_CHLSB,tr|A0A0D9RIF8|A0A0D9RIF8_CHLSB,CHLSB,FLNB,15.65250017,14.5689471,14.15820331,15.47753396,14.4818415,15.16093244,14.32932026,14.95408924,14.45365404,15.05558137,15.3387712,14.52554988,16.15077861,15.45053469,14.91590988,14.02371502,15.22476686,14.13879895,13.74516065,13.50126501,13.28015082,13.78759653,14.23803148,16.02807872,16.51793077,15.57860856,13.11950055,11.87428845,12.67833003,1.073478992,-0.0100740774,-0.4208178672,0.8985127848,-0.09717967426,0.5819112657,0.5931544279,0.8763442545,0.06312294114,1.688351666,0.9881077483,0.4534829336,0.2438956359,0.4610814587,0.2141956825,0.5108738745,1.043314116,0.7227778034,1.230223511,1.680658463,3.470705708,3.960557752,3.021235546,3.484166336,1.211219926,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,-0.522837195,0.999999945
FLNC,sp|Q14315|FLNC_HUMAN,FLNC_HUMAN,HUMAN,FLNC ABPL FLN2,A0A0D9RC89_CHLSB,tr|A0A0D9RC89|A0A0D9RC89_CHLSB,CHLSB,FLNC,13.35227706,15.09433165,14.01415758,15.69719835,15.05927491,16.51910527,13.2560465,15.53690326,15.02194234,13.94222997,13.61913006,14.8643271,13.75096898,14.33427933,14.38703253,17.38152605,13.65905606,15.10395138,15.39923554,15.08330556,18.08985389,17.97337226,18.52565844,20.52353516,21.43277839,20.30217926,17.48620653,17.03004203,14.90491681,-1.25268697,0.4893676151,-0.5908064559,1.092234319,0.454310875,1.914141237,-1.439281191,-1.762381101,-0.5171840694,-1.630542184,-1.04723184,-0.9944786403,0.315929978,1.153562144,-0.4513752703,-1.239615454,-1.224084221,1.616132095,1.499650466,2.05193665,4.049813365,4.959056603,3.828457472,4.279109147,1.72257307,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.318928178,0.471413914
FMC1,sp|Q96HJ9|FMC1_HUMAN,FMC1_HUMAN,HUMAN,FMC1 C7orf55 HSPC268,NA,NA,NA,NA,15.32721856,18.57596019,14.1460936,14.02223729,14.15604524,15.09696629,13.62803348,14.86969027,13.9180139,16.17689385,16.45019636,16.55407917,14.60621335,15.39960656,13.99477052,17.3619609,16.91333356,17.70062936,15.05912762,14.96520435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.188639345,4.437380974,0.007514385253,-0.1163419275,0.01746602882,0.9583870755,-1.148414094,-0.8751115827,-0.7712287767,-2.719094589,-1.925701386,-3.330537422,0.0939232661,0.2865037256,1.877844901,-0.9315848177,-2.658444466,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,TRUE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.229347367,0.999999945
FMR1,sp|Q06787|FMR1_HUMAN,FMR1_HUMAN,HUMAN,FMR1,A0A0D9R4K7_CHLSB,tr|A0A0D9R4K7|A0A0D9R4K7_CHLSB,CHLSB,FMR1,14.21451956,18.27844038,14.14472019,16.30154978,13.76905549,14.85034056,13.46797407,15.15197271,13.54950178,24.07960783,23.97971755,24.44132774,23.32882391,22.99679619,23.08770627,14.5346066,14.37742214,13.34710253,18.4752822,14.27940108,13.58425789,17.29517702,17.5809357,14.42068398,15.41864325,11.58294169,12.92127091,12.69977527,12.5175398,0.1580367083,4.221957529,0.0882373332,2.245066926,-0.2874273669,0.793857704,9.993230738,9.893340459,10.35495065,9.242446825,8.910419103,9.001329178,4.195881124,0.9171657544,1.489410523,10.08050728,9.051398369,0.8713958928,4.58231502,4.868073708,1.707821981,2.705781254,-1.129920306,1.094560977,3.440594874,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1.11120748,0.775295984
FN1,NA,NA,NA,NA,A0A0D9R9X4_CHLSB,tr|A0A0D9R9X4|A0A0D9R9X4_CHLSB,CHLSB,FN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3197967,10.1555446,10.37352471,14.41494944,13.95000904,14.47421294,12.79200505,12.37783562,15.5278435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.246098022,-3.41035013,-3.192370012,0.8490547165,0.3841143169,0.9083182122,0.7138290819,-3.282939388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,1.740542781,0.085034755
FN3KRP,NA,NA,NA,NA,A0A0D9S504_CHLSB,tr|A0A0D9S504|A0A0D9S504_CHLSB,CHLSB,FN3KRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8685712,12.52884477,10.62369446,11.9779596,10.8656431,11.76553475,14.16681464,12.95989371,11.60594693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.042313895,-0.3820403281,-2.287190632,-0.9329254907,-2.045241998,-1.145350349,-1.374505946,-1.570514952,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,-0.327531432,0.999999945
FNDC3A,sp|Q9Y2H6|FND3A_HUMAN,FND3A_HUMAN,HUMAN,FNDC3A FNDC3 HUGO KIAA0970,NA,NA,NA,NA,14.66039114,16.31998318,13.47415403,15.2365457,13.66083137,14.94433496,15.05681977,15.1752352,15.20529465,18.61057792,18.46151942,18.48294185,18.84518374,18.5777681,18.8950131,16.54944725,15.07510491,13.87231067,15.12725257,15.27316324,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4853920608,1.174199975,-1.671629174,0.09076249406,-1.484951832,-0.2014482402,3.444956977,3.29589847,3.317320904,3.679562795,3.412147155,3.729392154,-0.1459106736,-0.5318791927,-0.3276070867,3.35272545,3.607034035,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.640672959,0.999999945
